"604","400","0.480763","0","0","0"
"604","400","0.456891","0","0","0"
"601","400","0.431121","0","0","0"
"598","400","0.406789","0","0","0"
"595","400","0.379703","0","0","0"
"592","400","0.353486","0","0","0"
"589","400","0.32481","0","0","0"
"586","400","0.294715","0","0","0"
"583","400","0.26608","0","0","0"
"580","400","0.23423","0","0","0"
"577","400","0.203717","0","0","0"
"574","400","0.171039","0","0","0"
"571","400","0.137489","0","0","0"
"568","400","0.1063","0","0","0"
"565","400","0.07245","0","0","0"
"562","400","0.040777","0","0","0"
"559","400","0.006925","0","0","0"
"556","400","-0.019023","0","0","0"
"553","400","-0.039317","0","0","0"
"550","400","-0.04165","0","0","0"
"547","400","-0.04175","0","0","0"
"544","400","-0.04175","0","0","0"
"541","400","-0.04175","0","0","0"
"538","400","-0.04175","0","0","0"
"535","400","-0.04175","0","0","0"
"532","400","-0.04175","0","0","0"
"529","400","-0.04175","0","0","0"
"526","400","-0.041753","0","0","0"
"523","400","-0.041757","0","0","0"
"520","400","-0.04176","0","0","0"
"517","400","-0.04176","0","0","0"
"514","400","-0.04176","0","0","0"
"511","400","-0.04176","0","0","0"
"508","400","-0.04176","0","0","0"
"505","400","-0.04176","0","0","0"
"502","400","-0.04176","0","0","0"
"499","400","-0.04176","0","0","0"
"496","400","-0.04176","0","0","0"
"493","400","-0.04176","0","0","0"
"490","400","-0.04176","0","0","0"
"487","400","-0.04176","0","0","0"
"484","400","-0.04176","0","0","0"
"481","400","-0.04176","0","0","0"
"478","400","-0.04176","0","0","0"
"475","400","-0.04176","0","0","0"
"472","400","-0.04176","0","0","0"
"469","400","-0.04176","0","0","0"
"466","400","-0.04176","0","0","0"
"463","400","-0.04176","0","0","0"
"460","400","-0.04176","0","0","0"
"457","400","-0.04176","0","0","0"
"454","400","-0.04176","0","0","0"
"451","400","-0.04176","0","0","0"
"448","400","-0.04176","0","0","0"
"445","400","-0.04176","0","0","0"
"442","400","-0.04176","0","0","0"
"439","400","-0.04176","0","0","0"
"436","400","-0.04176","0","0","0"
"433","400","-0.04176","0","0","0"
"430","400","-0.04176","0","0","0"
"427","400","-0.04176","0","0","0"
"424","400","-0.04176","0","0","0"
"421","400","-0.04176","0","0","0"
"418","400","-0.04176","0","0","0"
"415","400","-0.04176","0","0","0"
"412","400","-0.04176","0","0","0"
"409","400","-0.04176","0","0","0"
"406","400","-0.04176","0","0","0"
"403","400","-0.04176","0","0","0"
"400","400","-0.04176","0","0","0"
"397","400","-0.04176","0","0","0"
"394","400","-0.04176","0","0","0"
"391","400","-0.04176","0","0","0"
"388","400","-0.04176","0","0","0"
"385","400","-0.04176","0","0","0"
"382","400","-0.04176","0","0","0"
"379","400","-0.04176","0","0","0"
"376","400","-0.04176","0","0","0"
"373","400","-0.04176","0","0","0"
"370","400","-0.04176","0","0","0"
"367","400","-0.04176","0","0","0"
"364","400","-0.04176","0","0","0"
"361","400","-0.04176","0","0","0"
"358","400","-0.04176","0","0","0"
"355","400","-0.04176","0","0","0"
"352","400","-0.04176","0","0","0"
"349","400","-0.04176","0","0","0"
"346","400","-0.04177","0","0","0"
"343","400","-0.04177","0","0","0"
"340","400","-0.04177","0","0","0"
"337","400","-0.04177","0","0","0"
"334","400","-0.04177","0","0","0"
"331","400","-0.04177","0","0","0"
"328","400","-0.04177","0","0","0"
"325","400","-0.04177","0","0","0"
"322","400","-0.04177","0","0","0"
"319","400","-0.04177","0","0","0"
"316","400","-0.04177","0","0","0"
"313","400","-0.04177","0","0","0"
"310","400","-0.04177","0","0","0"
"307","400","-0.04177","0","0","0"
"304","400","-0.04177","0","0","0"
"301","400","-0.04177","0","0","0"
"298","400","-0.04177","0","0","0"
"295","400","-0.04177","0","0","0"
"292","400","-0.04177","0","0","0"
"289","400","-0.04177","0","0","0"
"286","400","-0.04177","0","0","0"
"283","400","-0.04177","0","0","0"
"280","400","-0.04177","0","0","0"
"277","400","-0.04177","0","0","0"
"274","400","-0.04177","0","0","0"
"271","400","-0.04177","0","0","0"
"268","400","-0.04177","0","0","0"
"265","400","-0.04177","0","0","0"
"262","400","-0.04177","0","0","0"
"259","400","-0.04177","0","0","0"
"256","400","-0.04177","0","0","0"
"253","400","-0.04177","0","0","0"
"250","400","-0.04177","0","0","0"
"247","400","-0.04177","0","0","0"
"244","400","-0.04177","0","0","0"
"241","400","-0.04177","0","0","0"
"238","400","-0.04177","0","0","0"
"235","400","-0.04177","0","0","0"
"232","400","-0.04177","0","0","0"
"229","400","-0.04177","0","0","0"
"226","400","-0.04177","0","0","0"
"223","400","-0.04177","0","0","0"
"220","400","-0.04177","0","0","0"
"217","400","-0.04177","0","0","0"
"214","400","-0.04177","0","0","0"
"211","400","-0.04178","0","0","0"
"208","400","-0.04178","0","0","0"
"205","400","-0.04178","0","0","0"
"202","400","-0.04178","0","0","0"
"199","400","-0.04178","0","0","0"
"196","400","-0.04178","0","0","0"
"193","400","-0.04178","0","0","0"
"190","400","-0.04178","0","0","0"
"187","400","-0.04178","0","0","0"
"184","400","-0.04178","0","0","0"
"181","400","-0.04178","0","0","0"
"178","400","-0.04178","0","0","0"
"175","400","-0.04178","0","0","0"
"172","400","-0.04178","0","0","0"
"169","400","-0.04178","0","0","0"
"166","400","-0.04178","0","0","0"
"163","400","-0.04178","0","0","0"
"160","400","-0.04178","0","0","0"
"157","400","-0.04178","0","0","0"
"154","400","-0.04178","0","0","0"
"151","400","-0.04178","0","0","0"
"148","400","-0.04178","0","0","0"
"145","400","-0.04178","0","0","0"
"142","400","-0.04178","0","0","0"
"139","400","-0.04178","0","0","0"
"136","400","-0.04178","0","0","0"
"133","400","-0.041783","0","0","0"
"130","400","-0.04179","0","0","0"
"127","400","-0.04179","0","0","0"
"124","400","-0.04179","0","0","0"
"121","400","-0.04179","0","0","0"
"118","400","-0.04179","0","0","0"
"115","400","-0.04179","0","0","0"
"112","400","-0.04179","0","0","0"
"109","400","-0.04179","0","0","0"
"106","400","-0.04179","0","0","0"
"103","400","-0.04179","0","0","0"
"100","400","-0.04179","0","0","0"
"97","400","-0.04179","0","0","0"
"94","400","-0.04179","0","0","0"
"91","400","-0.04179","0","0","0"
"88","400","-0.04179","0","0","0"
"85","400","-0.04179","0","0","0"
"82","400","-0.04179","0","0","0"
"79","400","-0.04179","0","0","0"
"76","400","-0.04179","0","0","0"
"73","400","-0.04179","0","0","0"
"70","400","-0.04179","0","0","0"
"67","400","-0.04179","0","0","0"
"64","400","-0.04179","0","0","0"
"61","400","-0.04179","0","0","0"
"58","400","-0.04179","0","0","0"
"55","400","-0.04179","0","0","0"
"52","400","-0.04179","0","0","0"
"49","400","-0.04179","0","0","0"
"46","400","-0.04179","0","0","0"
"43","400","-0.04179","0","0","0"
"40","400","-0.04179","0","0","0"
"37","400","-0.04179","0","0","0"
"34","400","-0.04179","0","0","0"
"31","400","-0.04179","0","0","0"
"28","400","-0.04179","0","0","0"
"25","400","-0.04179","0","0","0"
"22","400","-0.04179","0","0","0"
"19","400","-0.04179","0","0","0"
"16","400","-0.04179","0","0","0"
"13","400","-0.04179","0","0","0"
"10","400","-0.04179","0","0","0"
"7","400","-0.04179","0","0","0"
"4","400","-0.041783","0","0","0"
"1","400","-0.04159","0","0","0"
"694","800","0.020153","0","0","0"
"694","800","0.044713","0","0","0"
"691","800","0.065265","0","0","0"
"688","800","0.08152","0","0","0"
"685","800","0.095787","0","0","0"
"682","800","0.108214","0","0","0"
"679","800","0.11958","0","0","0"
"676","800","0.13017","0","0","0"
"673","800","0.139668","0","0","0"
"670","800","0.148693","0","0","0"
"667","800","0.156889","0","0","0"
"664","800","0.164488","0","0","0"
"661","800","0.171629","0","0","0"
"658","800","0.178156","0","0","0"
"655","800","0.184348","0","0","0"
"652","800","0.190032","0","0","0"
"649","800","0.195288","0","0","0"
"646","800","0.20024","0","0","0"
"643","800","0.204846","0","0","0"
"640","800","0.2092","0","0","0"
"637","800","0.213265","0","0","0"
"634","800","0.21705","0","0","0"
"631","800","0.220695","0","0","0"
"628","800","0.224237","0","0","0"
"625","800","0.227694","0","0","0"
"622","800","0.23103","0","0","0"
"619","800","0.234149","0","0","0"
"616","800","0.237184","0","0","0"
"613","800","0.240181","0","0","0"
"610","800","0.243057","0","0","0"
"607","800","0.245867","0","0","0"
"604","800","0.248492","0","0","0"
"601","800","0.251043","0","0","0"
"598","800","0.253579","0","0","0"
"595","800","0.25596","0","0","0"
"592","800","0.258277","0","0","0"
"589","800","0.2604","0","0","0"
"586","800","0.262429","0","0","0"
"583","800","0.264456","0","0","0"
"580","800","0.266323","0","0","0"
"577","800","0.268131","0","0","0"
"574","800","0.269769","0","0","0"
"571","800","0.271321","0","0","0"
"568","800","0.272882","0","0","0"
"565","800","0.274301","0","0","0"
"562","800","0.275673","0","0","0"
"559","800","0.27692","0","0","0"
"556","800","0.27817","0","0","0"
"553","800","0.2793","0","0","0"
"550","800","0.280409","0","0","0"
"547","800","0.281421","0","0","0"
"544","800","0.282385","0","0","0"
"541","800","0.283385","0","0","0"
"538","800","0.284309","0","0","0"
"535","800","0.285225","0","0","0"
"532","800","0.286061","0","0","0"
"529","800","0.286856","0","0","0"
"526","800","0.287682","0","0","0"
"523","800","0.288449","0","0","0"
"520","800","0.289227","0","0","0"
"517","800","0.289956","0","0","0"
"514","800","0.290662","0","0","0"
"511","800","0.291409","0","0","0"
"508","800","0.292101","0","0","0"
"505","800","0.292804","0","0","0"
"502","800","0.293462","0","0","0"
"499","800","0.2941","0","0","0"
"496","800","0.294776","0","0","0"
"493","800","0.295399","0","0","0"
"490","800","0.296032","0","0","0"
"487","800","0.296626","0","0","0"
"484","800","0.297198","0","0","0"
"481","800","0.297802","0","0","0"
"478","800","0.298354","0","0","0"
"475","800","0.298909","0","0","0"
"472","800","0.299428","0","0","0"
"469","800","0.299922","0","0","0"
"466","800","0.30043","0","0","0"
"463","800","0.300886","0","0","0"
"460","800","0.301332","0","0","0"
"457","800","0.301745","0","0","0"
"454","800","0.30214","0","0","0"
"451","800","0.302541","0","0","0"
"448","800","0.302915","0","0","0"
"445","800","0.303288","0","0","0"
"442","800","0.303646","0","0","0"
"439","800","0.303999","0","0","0"
"436","800","0.304358","0","0","0"
"433","800","0.304703","0","0","0"
"430","800","0.305051","0","0","0"
"427","800","0.305391","0","0","0"
"424","800","0.30573","0","0","0"
"421","800","0.306078","0","0","0"
"418","800","0.306414","0","0","0"
"415","800","0.306754","0","0","0"
"412","800","0.307086","0","0","0"
"409","800","0.307415","0","0","0"
"406","800","0.307751","0","0","0"
"403","800","0.308074","0","0","0"
"400","800","0.3084","0","0","0"
"397","800","0.308716","0","0","0"
"394","800","0.309027","0","0","0"
"391","800","0.309338","0","0","0"
"388","800","0.309632","0","0","0"
"385","800","0.309917","0","0","0"
"382","800","0.310186","0","0","0"
"379","800","0.310442","0","0","0"
"376","800","0.310686","0","0","0"
"373","800","0.310924","0","0","0"
"370","800","0.311156","0","0","0"
"367","800","0.311377","0","0","0"
"364","800","0.3116","0","0","0"
"361","800","0.311814","0","0","0"
"358","800","0.312028","0","0","0"
"355","800","0.312241","0","0","0"
"352","800","0.312443","0","0","0"
"349","800","0.31265","0","0","0"
"346","800","0.312856","0","0","0"
"343","800","0.313062","0","0","0"
"340","800","0.31326","0","0","0"
"337","800","0.31347","0","0","0"
"334","800","0.313674","0","0","0"
"331","800","0.313881","0","0","0"
"328","800","0.31409","0","0","0"
"325","800","0.314292","0","0","0"
"322","800","0.314504","0","0","0"
"319","800","0.314709","0","0","0"
"316","800","0.314908","0","0","0"
"313","800","0.315103","0","0","0"
"310","800","0.315281","0","0","0"
"307","800","0.315472","0","0","0"
"304","800","0.315657","0","0","0"
"301","800","0.315841","0","0","0"
"298","800","0.316022","0","0","0"
"295","800","0.316181","0","0","0"
"292","800","0.316355","0","0","0"
"289","800","0.316517","0","0","0"
"286","800","0.316674","0","0","0"
"283","800","0.316825","0","0","0"
"280","800","0.316949","0","0","0"
"277","800","0.31709","0","0","0"
"274","800","0.317219","0","0","0"
"271","800","0.317338","0","0","0"
"268","800","0.317455","0","0","0"
"265","800","0.317546","0","0","0"
"262","800","0.317663","0","0","0"
"259","800","0.317771","0","0","0"
"256","800","0.317869","0","0","0"
"253","800","0.317973","0","0","0"
"250","800","0.318054","0","0","0"
"247","800","0.318169","0","0","0"
"244","800","0.31828","0","0","0"
"241","800","0.318387","0","0","0"
"238","800","0.318505","0","0","0"
"235","800","0.318609","0","0","0"
"232","800","0.31875","0","0","0"
"229","800","0.318891","0","0","0"
"226","800","0.319029","0","0","0"
"223","800","0.319176","0","0","0"
"220","800","0.31931","0","0","0"
"217","800","0.319476","0","0","0"
"214","800","0.319641","0","0","0"
"211","800","0.319797","0","0","0"
"208","800","0.319958","0","0","0"
"205","800","0.320098","0","0","0"
"202","800","0.320264","0","0","0"
"199","800","0.320423","0","0","0"
"196","800","0.320566","0","0","0"
"193","800","0.320716","0","0","0"
"190","800","0.320847","0","0","0"
"187","800","0.32101","0","0","0"
"184","800","0.321172","0","0","0"
"181","800","0.321324","0","0","0"
"178","800","0.321488","0","0","0"
"175","800","0.321644","0","0","0"
